13:58:46:931	Application Starting
14:52:44:869	Upload Task event uploaded for counter17
14:52:46:007	Upload Task event uploaded for counter21
14:52:47:154	Upload Task event uploaded for counter22
14:52:48:278	Upload Task event uploaded for counter23
14:52:49:413	Upload Task event uploaded for counter24
14:52:50:559	Upload Task event uploaded for counter25
14:52:51:684	Upload Task event uploaded for counter26
14:52:52:820	Upload Task event uploaded for counter27
14:52:53:954	Upload Task event uploaded for counter28
14:52:55:080	Upload Task event uploaded for counter30
14:52:56:215	Upload Task event uploaded for counter34
14:52:57:347	Upload Task event uploaded for counter35
14:52:58:480	Upload Task event uploaded for counter36
14:52:59:620	Upload Task event uploaded for counter37
14:53:00:830	Upload Task event uploaded for counter38
14:53:01:961	Upload Task event uploaded for counter39
14:53:03:103	Upload Task event uploaded for counter41
14:53:04:234	Upload Task event uploaded for counter44
14:53:05:367	Upload Task event uploaded for counter45
14:53:06:499	Upload Task event uploaded for counter47
14:53:07:652	Upload Task event uploaded for counter49
14:53:08:791	Upload Task event uploaded for counter50
14:53:09:925	Upload Task event uploaded for counter51
14:53:11:047	Upload Task event uploaded for counter56
14:53:12:184	Upload Task event uploaded for counter57
14:53:13:324	Upload Task event uploaded for counter58
14:53:14:463	Upload Task event uploaded for counter59
14:53:15:592	Upload Task event uploaded for counter63
14:53:16:726	Upload Task event uploaded for counter64
14:53:17:846	Upload Task event uploaded for counter67
14:53:18:980	Upload Task event uploaded for counter68
14:53:20:120	Upload Task event uploaded for counter69
14:53:21:245	Upload Task event uploaded for counter71
14:53:22:393	Upload Task event uploaded for counter72
14:53:23:527	Upload Task event uploaded for counter74
14:53:24:653	Upload Task event uploaded for counter75
14:53:25:789	Upload Task event uploaded for counter76
14:53:26:920	Upload Task event uploaded for counter78
14:53:28:049	Upload Task event uploaded for counter79
14:53:29:181	Upload Task event uploaded for counter80
14:53:30:314	Upload Task event uploaded for counter81
14:53:31:439	Upload Task event uploaded for counter82
14:53:32:579	Upload Task event uploaded for counter83
14:53:33:719	Upload Task event uploaded for counter87
14:53:34:870	Upload Task event uploaded for counter88
14:53:36:013	Upload Task event uploaded for counter90
14:53:37:156	Upload Task event uploaded for counter91
14:53:38:290	Upload Task event uploaded for counter92
14:53:39:457	Upload Task event uploaded for counter94
14:53:40:580	Upload Task event uploaded for counter95
14:53:41:717	Upload Task event uploaded for counter96
14:53:42:847	Upload Task event uploaded for counter98
14:53:43:978	Upload Task event uploaded for counter99
14:53:45:115	Upload Task event uploaded for counter100
14:53:46:249	Upload Task event uploaded for counter1
14:53:47:386	Upload Task event uploaded for counter3
14:53:48:529	Upload Task event uploaded for counter5
14:53:49:665	Upload Task event uploaded for counter6
14:53:50:796	Upload Task event uploaded for counter10
14:53:51:936	Upload Task event uploaded for counter11
14:53:53:073	Upload Task event uploaded for counter12
14:53:54:211	Upload Task event uploaded for counter13
14:53:55:372	Upload Task event uploaded for counter15
14:53:56:503	Upload Task event uploaded for counter16
14:53:57:635	Upload Task event uploaded for counter17
14:53:58:799	Upload Task event uploaded for counter20
14:53:59:939	Upload Task event uploaded for counter21
14:54:01:073	Upload Task event uploaded for counter22
14:54:02:205	Upload Task event uploaded for counter23
14:54:03:328	Upload Task event uploaded for counter24
14:54:04:463	Upload Task event uploaded for counter25
14:54:05:661	Upload Task event uploaded for counter26
14:54:06:785	Upload Task event uploaded for counter27
14:54:07:917	Upload Task event uploaded for counter28
14:54:09:051	Upload Task event uploaded for counter30
14:54:10:176	Upload Task event uploaded for counter34
14:54:11:310	Upload Task event uploaded for counter35
14:54:12:462	Upload Task event uploaded for counter36
14:54:13:593	Upload Task event uploaded for counter37
14:54:14:732	Upload Task event uploaded for counter38
14:54:15:865	Upload Task event uploaded for counter39
14:54:16:989	Upload Task event uploaded for counter41
14:54:18:132	Upload Task event uploaded for counter44
14:54:19:281	Upload Task event uploaded for counter45
14:54:20:410	Upload Task event uploaded for counter47
14:54:21:544	Upload Task event uploaded for counter49
14:54:22:681	Upload Task event uploaded for counter50
14:54:23:813	Upload Task event uploaded for counter51
14:54:24:947	Upload Task event uploaded for counter55
14:54:26:070	Upload Task event uploaded for counter56
14:54:27:198	Upload Task event uploaded for counter57
14:54:28:332	Upload Task event uploaded for counter58
14:54:29:465	Upload Task event uploaded for counter59
14:54:30:602	Upload Task event uploaded for counter60
14:54:31:736	Upload Task event uploaded for counter62
14:54:32:861	Upload Task event uploaded for counter63
14:54:34:010	Upload Task event uploaded for counter64
14:54:35:140	Upload Task event uploaded for counter67
14:54:36:289	Upload Task event uploaded for counter68
14:54:37:425	Upload Task event uploaded for counter69
14:54:38:559	Upload Task event uploaded for counter71
14:54:39:682	Upload Task event uploaded for counter72
14:54:40:818	Upload Task event uploaded for counter74
14:54:41:950	Upload Task event uploaded for counter75
14:54:43:083	Upload Task event uploaded for counter76
14:54:44:220	Upload Task event uploaded for counter78
14:54:45:353	Upload Task event uploaded for counter79
14:54:46:475	Upload Task event uploaded for counter80
14:54:47:610	Upload Task event uploaded for counter81
14:54:48:745	Upload Task event uploaded for counter82
14:54:49:882	Upload Task event uploaded for counter83
14:54:51:015	Upload Task event uploaded for counter87
14:54:52:182	Upload Task event uploaded for counter88
14:54:53:337	Upload Task event uploaded for counter90
14:54:54:484	Upload Task event uploaded for counter91
14:54:55:609	Upload Task event uploaded for counter92
14:54:56:743	Upload Task event uploaded for counter94
14:54:57:878	Upload Task event uploaded for counter95
14:54:59:027	Upload Task event uploaded for counter96
14:55:00:179	Upload Task event uploaded for counter98
14:55:01:333	Upload Task event uploaded for counter99
14:55:02:455	Upload Task event uploaded for counter100
14:55:03:593	Upload Task event uploaded for counter1
14:55:04:762	Upload Task event uploaded for counter3
14:55:05:887	Upload Task event uploaded for counter5
14:55:07:020	Upload Task event uploaded for counter6
14:55:08:158	Upload Task event uploaded for counter10
14:55:09:281	Upload Task event uploaded for counter11
14:55:10:417	Upload Task event uploaded for counter12
14:55:11:548	Upload Task event uploaded for counter13
14:55:12:688	Upload Task event uploaded for counter15
14:55:13:982	Upload Task event uploaded for counter16
14:55:15:276	Upload Task event uploaded for counter17
14:55:16:594	Upload Task event uploaded for counter20
14:55:17:921	Upload Task event uploaded for counter21
14:55:19:050	Upload Task event uploaded for counter22
14:55:20:176	Upload Task event uploaded for counter23
14:55:21:313	Upload Task event uploaded for counter24
14:55:22:448	Upload Task event uploaded for counter25
14:55:23:582	Upload Task event uploaded for counter26
14:55:24:823	Upload Task event uploaded for counter27
14:55:25:981	Upload Task event uploaded for counter28
14:55:27:111	Upload Task event uploaded for counter29
14:55:28:249	Upload Task event uploaded for counter30
14:55:29:384	Upload Task event uploaded for counter34
14:55:30:545	Upload Task event uploaded for counter35
14:55:31:678	Upload Task event uploaded for counter36
14:55:32:810	Upload Task event uploaded for counter38
14:55:33:946	Upload Task event uploaded for counter39
14:55:35:112	Upload Task event uploaded for counter41
14:55:36:243	Upload Task event uploaded for counter44
14:55:37:377	Upload Task event uploaded for counter45
14:55:38:510	Upload Task event uploaded for counter47
14:55:39:634	Upload Task event uploaded for counter49
14:55:40:779	Upload Task event uploaded for counter50
14:55:41:913	Upload Task event uploaded for counter51
14:55:43:048	Upload Task event uploaded for counter55
14:55:44:178	Upload Task event uploaded for counter56
14:55:45:313	Upload Task event uploaded for counter57
14:55:46:441	Upload Task event uploaded for counter58
14:55:47:571	Upload Task event uploaded for counter59
14:55:48:720	Upload Task event uploaded for counter60
14:55:49:855	Upload Task event uploaded for counter62
14:55:51:001	Upload Task event uploaded for counter63
14:55:52:139	Upload Task event uploaded for counter64
14:55:53:271	Upload Task event uploaded for counter67
14:55:54:416	Upload Task event uploaded for counter68
14:55:55:564	Upload Task event uploaded for counter69
14:55:56:697	Upload Task event uploaded for counter71
14:55:57:829	Upload Task event uploaded for counter72
14:55:58:964	Upload Task event uploaded for counter74
14:56:00:107	Upload Task event uploaded for counter75
14:56:01:242	Upload Task event uploaded for counter76
14:56:02:385	Upload Task event uploaded for counter78
14:56:03:525	Upload Task event uploaded for counter79
14:56:04:664	Upload Task event uploaded for counter80
14:56:05:791	Upload Task event uploaded for counter81
14:56:06:925	Upload Task event uploaded for counter82
14:56:08:068	Upload Task event uploaded for counter83
14:56:09:205	Upload Task event uploaded for counter87
14:56:10:354	Upload Task event uploaded for counter88
14:56:11:489	Upload Task event uploaded for counter90
14:56:12:640	Upload Task event uploaded for counter91
14:56:13:782	Upload Task event uploaded for counter92
14:56:14:916	Upload Task event uploaded for counter94
14:56:16:060	Upload Task event uploaded for counter95
14:56:17:196	Upload Task event uploaded for counter96
14:56:18:330	Upload Task event uploaded for counter98
14:56:19:452	Upload Task event uploaded for counter99
14:56:20:592	Upload Task event uploaded for counter100
14:56:21:735	Upload Task event uploaded for counter1
14:56:22:906	Upload Task event uploaded for counter3
14:56:24:040	Upload Task event uploaded for counter5
14:56:25:168	Upload Task event uploaded for counter6
14:56:26:302	Upload Task event uploaded for counter11
14:56:27:448	Upload Task event uploaded for counter12
14:56:28:586	Upload Task event uploaded for counter13
14:56:29:725	Upload Task event uploaded for counter15
14:56:30:856	Upload Task event uploaded for counter16
14:56:32:045	Upload Task event uploaded for counter17
14:56:33:184	Upload Task event uploaded for counter19
14:56:34:317	Upload Task event uploaded for counter20
14:56:35:455	Upload Task event uploaded for counter21
14:56:36:588	Upload Task event uploaded for counter22
14:56:37:724	Upload Task event uploaded for counter23
14:56:38:851	Upload Task event uploaded for counter24
14:56:39:986	Upload Task event uploaded for counter25
14:56:41:120	Upload Task event uploaded for counter26
14:56:42:248	Upload Task event uploaded for counter27
14:56:43:415	Upload Task event uploaded for counter29
14:56:44:546	Upload Task event uploaded for counter30
14:56:45:690	Upload Task event uploaded for counter34
14:56:46:820	Upload Task event uploaded for counter35
14:56:47:940	Upload Task event uploaded for counter36
14:56:49:069	Upload Task event uploaded for counter37
14:56:50:207	Upload Task event uploaded for counter38
14:56:51:347	Upload Task event uploaded for counter39
14:56:52:478	Upload Task event uploaded for counter41
14:56:53:613	Upload Task event uploaded for counter42
14:56:54:746	Upload Task event uploaded for counter44
14:56:55:871	Upload Task event uploaded for counter45
14:56:57:011	Upload Task event uploaded for counter47
14:56:58:148	Upload Task event uploaded for counter49
14:56:59:278	Upload Task event uploaded for counter50
14:57:00:417	Upload Task event uploaded for counter51
14:57:01:549	Upload Task event uploaded for counter55
14:57:02:683	Upload Task event uploaded for counter56
