Row,CH1 Time (ms),CH1 Peak (cm/s),CH1 Dias (cm/s),CH1 Mean (cm/s),CH1 Emboli Per Min,CH1 Emboli Count,CH1 Depth,CH1 Sample,CH1 Power,CH1 Vessel,CH1 Time,CH1 Date,CH1 Messages,CH2 Time (ms),CH2 Peak (cm/s),CH2 Dias (cm/s),CH2 Mean (cm/s),CH2 Emboli Per Min,CH2 Emboli Count,CH2 Depth,CH2 Sample,CH2 Power,CH2 Vessel,CH2 Time,CH2 Date,CH2 Messages
845,844008,143,55,92,0,4,52,9,90,RACA,8:42:26 AM,8/7/2015,,845000,103,41,66,0,6,50,9,90,LMCA,8:42:27 AM,8/7/2015,
846,845008,143,55,92,0,4,52,9,90,RACA,8:42:27 AM,8/7/2015,,846000,103,41,66,0,6,50,9,90,LMCA,8:42:28 AM,8/7/2015,
847,846008,142,55,91,0,4,52,9,90,RACA,8:42:28 AM,8/7/2015,,847000,102,40,66,0,6,50,9,90,LMCA,8:42:29 AM,8/7/2015,
848,847008,142,55,91,0,4,52,9,90,RACA,8:42:29 AM,8/7/2015,,848000,100,40,65,0,6,50,9,90,LMCA,8:42:30 AM,8/7/2015,
849,848008,140,54,90,0,4,52,9,90,RACA,8:42:30 AM,8/7/2015,,849000,100,39,64,0,6,50,9,90,LMCA,8:42:31 AM,8/7/2015,
850,849008,141,55,90,0,4,52,9,90,RACA,8:42:31 AM,8/7/2015,,850000,100,39,64,0,6,50,9,90,LMCA,8:42:32 AM,8/7/2015,
851,850008,141,55,90,0,4,52,9,90,RACA,8:42:32 AM,8/7/2015,,851000,101,39,64,0,6,50,9,90,LMCA,8:42:33 AM,8/7/2015,
852,851008,142,55,90,0,4,52,9,90,RACA,8:42:33 AM,8/7/2015,,852000,103,39,64,0,6,50,9,90,LMCA,8:42:34 AM,8/7/2015,
853,852008,144,55,91,0,4,52,9,90,RACA,8:42:34 AM,8/7/2015,,853000,104,39,65,0,6,50,9,90,LMCA,8:42:35 AM,8/7/2015,
854,853008,144,55,90,0,4,52,9,90,RACA,8:42:35 AM,8/7/2015,,854000,106,40,66,0,6,50,9,90,LMCA,8:42:36 AM,8/7/2015,
855,854008,143,54,90,0,4,52,9,90,RACA,8:42:36 AM,8/7/2015,,855000,106,40,66,0,6,50,9,90,LMCA,8:42:37 AM,8/7/2015,
856,855008,143,53,88,0,4,52,9,90,RACA,8:42:37 AM,8/7/2015,,856000,106,40,65,0,6,50,9,90,LMCA,8:42:38 AM,8/7/2015,
857,856008,142,53,88,0,4,52,9,90,RACA,8:42:38 AM,8/7/2015,,857000,104,40,64,0,6,50,9,90,LMCA,8:42:39 AM,8/7/2015,
858,857008,140,52,88,0,4,52,9,90,RACA,8:42:39 AM,8/7/2015,,858000,103,40,64,0,6,50,9,90,LMCA,8:42:40 AM,8/7/2015,
859,858008,139,52,87,0,4,52,9,90,RACA,8:42:40 AM,8/7/2015,,859000,103,40,65,0,6,50,9,90,LMCA,8:42:41 AM,8/7/2015,
860,859008,139,52,86,0,4,52,9,90,RACA,8:42:41 AM,8/7/2015,,860000,102,39,64,0,6,50,9,90,LMCA,8:42:42 AM,8/7/2015,
861,860008,138,51,87,0,4,52,9,90,RACA,8:42:42 AM,8/7/2015,,861000,102,38,64,0,6,50,9,90,LMCA,8:42:43 AM,8/7/2015,
862,861008,138,52,86,0,4,52,9,90,RACA,8:42:43 AM,8/7/2015,,862000,102,38,64,0,6,50,9,90,LMCA,8:42:44 AM,8/7/2015,
863,862008,138,52,86,0,4,52,9,90,RACA,8:42:44 AM,8/7/2015,,863000,102,38,63,0,6,50,9,90,LMCA,8:42:45 AM,8/7/2015,
864,863008,138,52,86,0,4,52,9,90,RACA,8:42:45 AM,8/7/2015,,864000,102,38,63,0,6,50,9,90,LMCA,8:42:46 AM,8/7/2015,
865,864008,139,52,86,0,4,52,9,90,RACA,8:42:46 AM,8/7/2015,,865000,102,38,63,0,6,50,9,90,LMCA,8:42:47 AM,8/7/2015,
866,865008,139,51,86,0,4,52,9,90,RACA,8:42:47 AM,8/7/2015,,866000,102,38,63,0,6,50,9,90,LMCA,8:42:48 AM,8/7/2015,
867,866008,139,51,86,0,4,52,9,90,RACA,8:42:48 AM,8/7/2015,,867000,102,38,64,0,6,50,9,90,LMCA,8:42:49 AM,8/7/2015,
868,867008,139,51,86,0,4,52,9,90,RACA,8:42:49 AM,8/7/2015,,868000,102,37,63,0,6,50,9,90,LMCA,8:42:50 AM,8/7/2015,
869,868008,140,51,86,0,4,52,9,90,RACA,8:42:50 AM,8/7/2015,,869000,102,38,63,0,6,50,9,90,LMCA,8:42:51 AM,8/7/2015,
870,869008,139,51,85,0,4,52,9,90,RACA,8:42:51 AM,8/7/2015,,870000,102,37,62,0,6,50,9,90,LMCA,8:42:52 AM,8/7/2015,
871,870008,140,51,86,0,4,52,9,90,RACA,8:42:52 AM,8/7/2015,,871000,101,37,62,0,6,50,9,90,LMCA,8:42:53 AM,8/7/2015,
872,871008,139,50,85,0,4,52,9,90,RACA,8:42:53 AM,8/7/2015,,872000,101,37,62,0,6,50,9,90,LMCA,8:42:54 AM,8/7/2015,
873,872008,138,51,85,0,4,52,9,90,RACA,8:42:54 AM,8/7/2015,,873000,100,38,62,0,6,50,9,90,LMCA,8:42:55 AM,8/7/2015,
874,873008,139,51,86,0,4,52,9,90,RACA,8:42:55 AM,8/7/2015,,874000,99,38,62,0,6,50,9,90,LMCA,8:42:56 AM,8/7/2015,
875,874008,138,51,86,0,4,52,9,90,RACA,8:42:56 AM,8/7/2015,,875000,99,38,62,0,6,50,9,90,LMCA,8:42:57 AM,8/7/2015,
876,875008,139,51,85,0,4,52,9,90,RACA,8:42:57 AM,8/7/2015,,876000,100,38,62,0,6,50,9,90,LMCA,8:42:58 AM,8/7/2015,
877,876008,140,51,86,0,4,52,9,90,RACA,8:42:58 AM,8/7/2015,,877000,100,38,62,0,6,50,9,90,LMCA,8:42:59 AM,8/7/2015,
878,877008,139,52,86,0,4,52,9,90,RACA,8:42:59 AM,8/7/2015,,878000,99,38,61,0,6,50,9,90,LMCA,8:43:00 AM,8/7/2015,
879,878008,138,52,87,0,4,52,9,90,RACA,8:43:00 AM,8/7/2015,,879000,99,38,62,0,6,50,9,90,LMCA,8:43:01 AM,8/7/2015,
880,879008,139,52,86,0,4,52,9,90,RACA,8:43:01 AM,8/7/2015,,880000,98,38,62,0,6,50,9,90,LMCA,8:43:02 AM,8/7/2015,
881,880008,137,52,88,0,4,52,9,90,RACA,8:43:02 AM,8/7/2015,,881000,99,38,62,0,6,50,9,90,LMCA,8:43:03 AM,8/7/2015,
882,881008,138,52,87,0,4,52,9,90,RACA,8:43:03 AM,8/7/2015,,882000,99,38,61,0,6,50,9,90,LMCA,8:43:04 AM,8/7/2015,
883,882008,138,52,87,0,4,52,9,90,RACA,8:43:04 AM,8/7/2015,,883000,100,37,60,0,6,50,9,90,LMCA,8:43:05 AM,8/7/2015,
884,883008,138,51,86,0,4,52,9,90,RACA,8:43:05 AM,8/7/2015,,884000,99,38,60,0,6,50,9,90,LMCA,8:43:06 AM,8/7/2015,
885,884008,137,50,85,0,4,52,9,90,RACA,8:43:06 AM,8/7/2015,,885000,98,38,60,0,6,50,9,90,LMCA,8:43:07 AM,8/7/2015,
886,885008,137,50,84,0,4,52,9,90,RACA,8:43:07 AM,8/7/2015,,886000,98,38,60,0,6,50,9,90,LMCA,8:43:08 AM,8/7/2015,
887,886008,137,51,84,0,4,52,9,90,RACA,8:43:08 AM,8/7/2015,,887000,98,38,61,0,6,50,9,90,LMCA,8:43:09 AM,8/7/2015,
888,887008,138,51,84,0,4,52,9,90,RACA,8:43:09 AM,8/7/2015,,888000,99,38,61,0,6,50,9,90,LMCA,8:43:10 AM,8/7/2015,
889,888008,137,52,85,0,4,52,9,90,RACA,8:43:10 AM,8/7/2015,,889000,99,34,60,0,6,50,9,90,LMCA,8:43:11 AM,8/7/2015,
890,889008,137,52,86,0,4,52,9,90,RACA,8:43:11 AM,8/7/2015,,890000,98,35,61,0,6,50,9,90,LMCA,8:43:12 AM,8/7/2015,
891,890008,137,54,87,0,4,52,9,90,RACA,8:43:12 AM,8/7/2015,,891000,98,35,60,0,6,50,9,90,LMCA,8:43:13 AM,8/7/2015,
892,891008,136,53,87,0,4,52,9,90,RACA,8:43:13 AM,8/7/2015,,892000,97,35,61,0,6,50,9,90,LMCA,8:43:14 AM,8/7/2015,
893,892008,135,53,86,0,4,52,9,90,RACA,8:43:14 AM,8/7/2015,,893000,97,39,62,0,6,50,9,90,LMCA,8:43:15 AM,8/7/2015,
894,893008,135,53,86,0,4,52,9,90,RACA,8:43:15 AM,8/7/2015,,894000,99,39,62,0,6,50,9,90,LMCA,8:43:16 AM,8/7/2015,
895,894008,135,52,85,0,4,52,9,90,RACA,8:43:16 AM,8/7/2015,,895000,100,39,63,0,6,50,9,90,LMCA,8:43:17 AM,8/7/2015,
896,895008,135,52,85,0,4,52,9,90,RACA,8:43:17 AM,8/7/2015,,896000,100,39,63,0,6,50,9,90,LMCA,8:43:18 AM,8/7/2015,
897,896008,135,52,85,0,4,52,9,90,RACA,8:43:18 AM,8/7/2015,,897000,100,38,63,0,6,50,9,90,LMCA,8:43:19 AM,8/7/2015,
898,897008,134,51,85,0,4,52,9,90,RACA,8:43:19 AM,8/7/2015,,898000,99,38,62,0,6,50,9,90,LMCA,8:43:20 AM,8/7/2015,
899,898008,132,50,84,0,4,52,9,90,RACA,8:43:20 AM,8/7/2015,,899000,98,37,61,0,6,50,9,90,LMCA,8:43:21 AM,8/7/2015,
900,899008,132,49,83,0,4,52,9,90,RACA,8:43:21 AM,8/7/2015,,900000,95,35,58,0,6,50,9,90,LMCA,8:43:22 AM,8/7/2015,
901,900008,131,47,80,0,4,52,9,90,RACA,8:43:22 AM,8/7/2015,,901000,94,34,58,0,6,50,9,90,LMCA,8:43:23 AM,8/7/2015,
902,901008,129,46,78,0,4,52,9,90,RACA,8:43:23 AM,8/7/2015,,902000,93,34,56,0,6,50,9,90,LMCA,8:43:24 AM,8/7/2015,
903,902008,128,45,77,0,4,52,9,90,RACA,8:43:24 AM,8/7/2015,,903000,93,33,56,0,6,50,9,90,LMCA,8:43:25 AM,8/7/2015,
904,903008,127,43,75,0,4,52,9,90,RACA,8:43:25 AM,8/7/2015,,904000,91,32,54,0,6,50,9,90,LMCA,8:43:26 AM,8/7/2015,
905,904008,124,41,73,0,4,52,9,90,RACA,8:43:26 AM,8/7/2015,,905000,90,31,53,0,6,50,9,90,LMCA,8:43:27 AM,8/7/2015,
906,905008,125,41,72,0,4,52,9,90,RACA,8:43:27 AM,8/7/2015,,906000,90,32,53,0,6,50,9,90,LMCA,8:43:28 AM,8/7/2015,
907,906008,125,40,71,0,4,52,9,90,RACA,8:43:28 AM,8/7/2015,,907000,90,31,52,0,6,50,9,90,LMCA,8:43:29 AM,8/7/2015,
908,907008,124,40,71,0,4,52,9,90,RACA,8:43:29 AM,8/7/2015,,908000,91,31,52,0,6,50,9,90,LMCA,8:43:30 AM,8/7/2015,
909,908008,124,40,71,0,4,52,9,90,RACA,8:43:30 AM,8/7/2015,,909000,91,32,53,0,6,50,9,90,LMCA,8:43:31 AM,8/7/2015,
910,909008,123,40,71,0,4,52,9,90,RACA,8:43:31 AM,8/7/2015,,910000,91,32,53,0,6,50,9,90,LMCA,8:43:32 AM,8/7/2015,
911,910008,123,40,70,0,4,52,9,90,RACA,8:43:32 AM,8/7/2015,,911000,90,32,52,0,6,50,9,90,LMCA,8:43:33 AM,8/7/2015,
912,911008,123,40,70,0,4,52,9,90,RACA,8:43:33 AM,8/7/2015,,912000,90,32,53,0,6,50,9,90,LMCA,8:43:34 AM,8/7/2015,
913,912008,125,41,72,0,4,52,9,90,RACA,8:43:34 AM,8/7/2015,,913000,90,33,53,0,6,50,9,90,LMCA,8:43:35 AM,8/7/2015,
914,913008,126,42,72,0,4,52,9,90,RACA,8:43:35 AM,8/7/2015,,914000,91,33,54,0,6,50,9,90,LMCA,8:43:36 AM,8/7/2015,
915,914008,129,44,76,0,4,52,9,90,RACA,8:43:36 AM,8/7/2015,,915000,91,34,55,0,6,50,9,90,LMCA,8:43:37 AM,8/7/2015,
916,915008,130,45,76,0,4,52,9,90,RACA,8:43:37 AM,8/7/2015,,916000,92,34,55,0,6,50,9,90,LMCA,8:43:38 AM,8/7/2015,
917,916008,131,46,77,0,4,52,9,90,RACA,8:43:38 AM,8/7/2015,,917000,92,34,55,0,6,50,9,90,LMCA,8:43:39 AM,8/7/2015,
918,917008,132,46,78,0,4,52,9,90,RACA,8:43:39 AM,8/7/2015,,918000,92,34,56,0,6,50,9,90,LMCA,8:43:40 AM,8/7/2015,
919,918008,133,47,79,0,4,52,9,90,RACA,8:43:40 AM,8/7/2015,,919000,94,35,56,0,6,50,9,90,LMCA,8:43:41 AM,8/7/2015,
920,919008,134,48,79,0,4,52,9,90,RACA,8:43:41 AM,8/7/2015,,920000,93,35,56,0,6,50,9,90,LMCA,8:43:42 AM,8/7/2015,
921,920008,134,48,81,0,4,52,9,90,RACA,8:43:42 AM,8/7/2015,,921000,94,36,57,0,6,50,9,90,LMCA,8:43:43 AM,8/7/2015,
922,921008,135,48,81,0,4,52,9,90,RACA,8:43:43 AM,8/7/2015,,922000,94,36,57,0,6,50,9,90,LMCA,8:43:44 AM,8/7/2015,
923,922008,134,48,82,0,4,52,9,90,RACA,8:43:44 AM,8/7/2015,,923000,94,36,58,0,6,50,9,90,LMCA,8:43:45 AM,8/7/2015,
924,923008,136,48,82,0,4,52,9,90,RACA,8:43:45 AM,8/7/2015,,924000,94,36,58,0,6,50,9,90,LMCA,8:43:46 AM,8/7/2015,
925,924008,136,49,82,0,4,52,9,90,RACA,8:43:46 AM,8/7/2015,,925000,93,36,58,0,6,50,9,90,LMCA,8:43:47 AM,8/7/2015,
926,925008,136,50,83,0,4,52,9,90,RACA,8:43:47 AM,8/7/2015,,926000,95,36,59,0,6,50,9,90,LMCA,8:43:48 AM,8/7/2015,
927,926008,138,50,83,0,4,52,9,90,RACA,8:43:48 AM,8/7/2015,,927000,96,36,59,0,6,50,9,90,LMCA,8:43:49 AM,8/7/2015,
928,927008,137,51,84,0,4,52,9,90,RACA,8:43:49 AM,8/7/2015,,928000,97,37,61,0,6,50,9,90,LMCA,8:43:50 AM,8/7/2015,
929,928008,139,52,85,0,4,52,9,90,RACA,8:43:50 AM,8/7/2015,,929000,99,38,62,0,6,50,9,90,LMCA,8:43:51 AM,8/7/2015,
930,929008,139,53,87,0,4,52,9,90,RACA,8:43:51 AM,8/7/2015,,930000,98,38,61,0,6,50,9,90,LMCA,8:43:52 AM,8/7/2015,
931,930008,140,53,87,0,4,52,9,90,RACA,8:43:52 AM,8/7/2015,,931000,98,38,61,0,6,50,9,90,LMCA,8:43:53 AM,8/7/2015,
932,931008,140,54,88,0,4,52,9,90,RACA,8:43:53 AM,8/7/2015,,932000,99,39,62,0,6,50,9,90,LMCA,8:43:54 AM,8/7/2015,
933,932008,142,54,88,0,4,52,9,90,RACA,8:43:54 AM,8/7/2015,,933000,98,40,62,0,6,50,9,90,LMCA,8:43:55 AM,8/7/2015,
934,933008,142,54,88,0,4,52,9,90,RACA,8:43:55 AM,8/7/2015,,934000,98,40,62,0,6,50,9,90,LMCA,8:43:56 AM,8/7/2015,
935,934008,142,54,88,0,4,52,9,90,RACA,8:43:56 AM,8/7/2015,,935000,98,40,62,0,6,50,9,90,LMCA,8:43:57 AM,8/7/2015,
936,935008,142,54,89,0,4,52,9,90,RACA,8:43:57 AM,8/7/2015,,936000,98,39,62,0,6,50,9,90,LMCA,8:43:58 AM,8/7/2015,
937,936008,140,55,90,0,4,52,9,90,RACA,8:43:58 AM,8/7/2015,,937000,97,40,62,0,6,50,9,90,LMCA,8:43:59 AM,8/7/2015,
938,937008,141,55,90,0,4,52,9,90,RACA,8:43:59 AM,8/7/2015,,938000,97,39,62,0,6,50,9,90,LMCA,8:44:00 AM,8/7/2015,
939,938008,142,55,90,0,4,52,9,90,RACA,8:44:00 AM,8/7/2015,,939000,98,39,63,0,6,50,9,90,LMCA,8:44:01 AM,8/7/2015,
940,939008,140,54,88,0,4,52,9,90,RACA,8:44:01 AM,8/7/2015,,940000,99,39,62,0,6,50,9,90,LMCA,8:44:02 AM,8/7/2015,
941,940008,140,54,88,0,4,52,9,90,RACA,8:44:02 AM,8/7/2015,,941000,99,38,62,0,6,50,9,90,LMCA,8:44:03 AM,8/7/2015,
942,941008,140,52,87,0,4,52,9,90,RACA,8:44:03 AM,8/7/2015,,942000,98,38,61,0,6,50,9,90,LMCA,8:44:04 AM,8/7/2015,
943,942008,138,52,86,0,4,52,9,90,RACA,8:44:04 AM,8/7/2015,,943000,98,38,61,0,6,50,9,90,LMCA,8:44:05 AM,8/7/2015,
944,943008,138,51,85,0,4,52,9,90,RACA,8:44:05 AM,8/7/2015,,944000,98,36,60,0,6,50,9,90,LMCA,8:44:06 AM,8/7/2015,
945,944008,138,50,84,0,4,52,9,90,RACA,8:44:06 AM,8/7/2015,,945000,97,36,59,0,6,50,9,90,LMCA,8:44:07 AM,8/7/2015,
946,945008,137,49,84,0,4,52,9,90,RACA,8:44:07 AM,8/7/2015,,946000,96,36,59,0,6,50,9,90,LMCA,8:44:08 AM,8/7/2015,
947,946008,138,49,83,0,4,52,9,90,RACA,8:44:08 AM,8/7/2015,,947000,97,36,60,0,6,50,9,90,LMCA,8:44:09 AM,8/7/2015,
948,947008,138,48,82,0,4,52,9,90,RACA,8:44:09 AM,8/7/2015,,948000,97,36,59,0,6,50,9,90,LMCA,8:44:10 AM,8/7/2015,
949,948008,137,48,83,0,4,52,9,90,RACA,8:44:10 AM,8/7/2015,,949000,97,36,60,0,6,50,9,90,LMCA,8:44:11 AM,8/7/2015,
950,949008,137,48,83,0,4,52,9,90,RACA,8:44:11 AM,8/7/2015,,950000,97,36,60,0,6,50,9,90,LMCA,8:44:12 AM,8/7/2015,
951,950008,137,49,83,0,4,52,9,90,RACA,8:44:12 AM,8/7/2015,,951000,97,36,60,0,6,50,9,90,LMCA,8:44:13 AM,8/7/2015,
952,951008,137,49,84,0,4,52,9,90,RACA,8:44:13 AM,8/7/2015,,952000,97,37,60,0,6,50,9,90,LMCA,8:44:14 AM,8/7/2015,
953,952008,136,50,84,0,4,52,9,90,RACA,8:44:14 AM,8/7/2015,,953000,98,37,61,0,6,50,9,90,LMCA,8:44:15 AM,8/7/2015,
954,953008,136,50,84,0,4,52,9,90,RACA,8:44:15 AM,8/7/2015,,954000,99,38,62,0,6,50,9,90,LMCA,8:44:16 AM,8/7/2015,
955,954008,134,50,85,0,4,52,9,90,RACA,8:44:16 AM,8/7/2015,,955000,99,38,62,0,6,50,9,90,LMCA,8:44:17 AM,8/7/2015,
956,955008,134,51,85,0,4,52,9,90,RACA,8:44:17 AM,8/7/2015,,956000,98,38,62,0,6,50,9,90,LMCA,8:44:18 AM,8/7/2015,
957,956008,135,51,86,0,4,52,9,90,RACA,8:44:18 AM,8/7/2015,,957000,98,38,61,0,6,50,9,90,LMCA,8:44:19 AM,8/7/2015,
958,957008,135,52,86,0,4,52,9,90,RACA,8:44:19 AM,8/7/2015,,958000,98,38,62,0,6,50,9,90,LMCA,8:44:20 AM,8/7/2015,
959,958008,136,52,86,0,4,52,9,90,RACA,8:44:20 AM,8/7/2015,,959000,99,39,63,0,6,50,9,90,LMCA,8:44:21 AM,8/7/2015,
960,959008,139,52,87,0,4,52,9,90,RACA,8:44:21 AM,8/7/2015,,960000,100,40,64,0,6,50,9,90,LMCA,8:44:22 AM,8/7/2015,
961,960008,140,54,88,0,4,52,9,90,RACA,8:44:22 AM,8/7/2015,,961000,100,40,64,0,6,50,9,90,LMCA,8:44:23 AM,8/7/2015,
962,961008,140,54,89,0,4,52,9,90,RACA,8:44:23 AM,8/7/2015,,962000,101,39,65,0,6,50,9,90,LMCA,8:44:24 AM,8/7/2015,
963,962008,140,54,89,0,4,52,9,90,RACA,8:44:24 AM,8/7/2015,,963000,101,39,64,0,6,50,9,90,LMCA,8:44:25 AM,8/7/2015,
964,963008,140,54,90,0,4,52,9,90,RACA,8:44:25 AM,8/7/2015,,964000,101,38,63,0,6,50,9,90,LMCA,8:44:26 AM,8/7/2015,
965,964008,139,52,88,0,4,52,9,90,RACA,8:44:26 AM,8/7/2015,,965000,100,37,62,0,6,50,9,90,LMCA,8:44:27 AM,8/7/2015,
966,965008,140,51,86,0,4,52,9,90,RACA,8:44:27 AM,8/7/2015,,966000,98,37,62,0,6,50,9,90,LMCA,8:44:28 AM,8/7/2015,
967,966008,138,50,85,0,4,52,9,90,RACA,8:44:28 AM,8/7/2015,,967000,97,37,60,0,6,50,9,90,LMCA,8:44:29 AM,8/7/2015,
968,967008,137,49,84,0,4,52,9,90,RACA,8:44:29 AM,8/7/2015,,968000,94,35,59,0,6,50,9,90,LMCA,8:44:30 AM,8/7/2015,
969,968008,136,47,82,0,4,52,9,90,RACA,8:44:30 AM,8/7/2015,,969000,95,35,59,0,6,50,9,90,LMCA,8:44:31 AM,8/7/2015,
970,969008,135,47,82,0,4,52,9,90,RACA,8:44:31 AM,8/7/2015,,970000,96,35,58,0,6,50,9,90,LMCA,8:44:32 AM,8/7/2015,
971,970008,135,46,82,0,4,52,9,90,RACA,8:44:32 AM,8/7/2015,,971000,96,34,58,0,6,50,9,90,LMCA,8:44:33 AM,8/7/2015,
972,971008,135,46,80,0,4,52,9,90,RACA,8:44:33 AM,8/7/2015,,972000,96,33,58,0,6,50,9,90,LMCA,8:44:34 AM,8/7/2015,
973,972008,133,44,79,0,4,52,9,90,RACA,8:44:34 AM,8/7/2015,,973000,97,33,57,0,6,50,9,90,LMCA,8:44:35 AM,8/7/2015,
974,973008,132,44,79,0,4,52,9,90,RACA,8:44:35 AM,8/7/2015,,974000,95,33,56,0,6,50,9,90,LMCA,8:44:36 AM,8/7/2015,
975,974008,131,43,76,0,4,52,9,90,RACA,8:44:36 AM,8/7/2015,,975000,94,33,55,0,6,50,9,90,LMCA,8:44:37 AM,8/7/2015,
976,975008,131,43,77,0,4,52,9,90,RACA,8:44:37 AM,8/7/2015,,976000,94,34,55,0,6,50,9,90,LMCA,8:44:38 AM,8/7/2015,
977,976008,131,43,76,0,4,52,9,90,RACA,8:44:38 AM,8/7/2015,,977000,93,34,55,0,6,50,9,90,LMCA,8:44:39 AM,8/7/2015,
978,977008,131,43,76,0,4,52,9,90,RACA,8:44:39 AM,8/7/2015,,978000,94,34,56,0,6,50,9,90,LMCA,8:44:40 AM,8/7/2015,
979,978008,131,43,76,0,4,52,9,90,RACA,8:44:40 AM,8/7/2015,,979000,94,34,56,0,6,50,9,90,LMCA,8:44:41 AM,8/7/2015,
980,979008,132,43,77,0,4,52,9,90,RACA,8:44:41 AM,8/7/2015,,980000,97,34,57,0,6,50,9,90,LMCA,8:44:42 AM,8/7/2015,
981,980008,133,44,78,0,4,52,9,90,RACA,8:44:42 AM,8/7/2015,,981000,97,35,58,0,6,50,9,90,LMCA,8:44:43 AM,8/7/2015,
982,981008,133,44,78,0,4,52,9,90,RACA,8:44:43 AM,8/7/2015,,982000,97,36,58,0,6,50,9,90,LMCA,8:44:44 AM,8/7/2015,
983,982008,134,45,79,0,4,52,9,90,RACA,8:44:44 AM,8/7/2015,,983000,98,36,59,0,6,50,9,90,LMCA,8:44:45 AM,8/7/2015,
984,983008,134,46,80,0,4,52,9,90,RACA,8:44:45 AM,8/7/2015,,984000,97,37,58,0,6,50,9,90,LMCA,8:44:46 AM,8/7/2015,
985,984008,134,46,80,0,4,52,9,90,RACA,8:44:46 AM,8/7/2015,,985000,97,36,58,0,6,50,9,90,LMCA,8:44:47 AM,8/7/2015,
986,985008,135,47,80,0,4,52,9,90,RACA,8:44:47 AM,8/7/2015,,986000,97,36,59,0,6,50,9,90,LMCA,8:44:48 AM,8/7/2015,
987,986008,135,47,81,0,4,52,9,90,RACA,8:44:48 AM,8/7/2015,,987000,98,36,58,0,6,50,9,90,LMCA,8:44:49 AM,8/7/2015,
988,987008,134,46,81,0,4,52,9,90,RACA,8:44:49 AM,8/7/2015,,988000,98,36,60,0,6,50,9,90,LMCA,8:44:50 AM,8/7/2015,
989,988008,134,47,81,0,4,52,9,90,RACA,8:44:50 AM,8/7/2015,,989000,98,36,60,0,6,50,9,90,LMCA,8:44:51 AM,8/7/2015,
990,989008,136,47,81,0,4,52,9,90,RACA,8:44:51 AM,8/7/2015,,990000,96,36,60,0,6,50,9,90,LMCA,8:44:52 AM,8/7/2015,
991,990008,136,48,82,0,4,52,9,90,RACA,8:44:52 AM,8/7/2015,,991000,95,36,59,0,6,50,9,90,LMCA,8:44:53 AM,8/7/2015,
992,991008,136,48,82,0,4,52,9,90,RACA,8:44:53 AM,8/7/2015,,992000,96,36,59,0,6,50,9,90,LMCA,8:44:54 AM,8/7/2015,
993,992008,136,49,82,0,4,52,9,90,RACA,8:44:54 AM,8/7/2015,,993000,96,36,59,0,6,50,9,90,LMCA,8:44:55 AM,8/7/2015,
994,993008,137,49,83,0,4,52,9,90,RACA,8:44:55 AM,8/7/2015,,994000,96,36,59,0,6,50,9,90,LMCA,8:44:56 AM,8/7/2015,
995,994008,135,48,82,0,4,52,9,90,RACA,8:44:56 AM,8/7/2015,,995000,96,36,60,0,6,50,9,90,LMCA,8:44:57 AM,8/7/2015,
996,995008,135,48,82,0,4,52,9,90,RACA,8:44:57 AM,8/7/2015,,996000,94,35,58,0,6,50,9,90,LMCA,8:44:58 AM,8/7/2015,
997,996008,135,48,82,0,4,52,9,90,RACA,8:44:58 AM,8/7/2015,,997000,94,35,58,0,6,50,9,90,LMCA,8:44:59 AM,8/7/2015,
998,997008,133,47,81,0,4,52,9,90,RACA,8:44:59 AM,8/7/2015,,998000,95,35,58,0,6,50,9,90,LMCA,8:45:00 AM,8/7/2015,
999,998008,134,48,80,0,4,52,9,90,RACA,8:45:00 AM,8/7/2015,,999000,94,35,58,0,6,50,9,90,LMCA,8:45:01 AM,8/7/2015,
1000,999008,134,47,80,0,4,52,9,90,RACA,8:45:01 AM,8/7/2015,,1000000,94,35,58,0,6,50,9,90,LMCA,8:45:02 AM,8/7/2015,
1001,1000008,133,46,79,0,4,52,9,90,RACA,8:45:02 AM,8/7/2015,,1001000,95,36,58,0,6,50,9,90,LMCA,8:45:03 AM,8/7/2015,
1002,1001008,134,47,79,0,4,52,9,90,RACA,8:45:03 AM,8/7/2015,,1002000,94,36,58,0,6,50,9,90,LMCA,8:45:04 AM,8/7/2015,
1003,1002008,133,47,80,0,4,52,9,90,RACA,8:45:04 AM,8/7/2015,,1003000,96,36,58,0,6,50,9,90,LMCA,8:45:05 AM,8/7/2015,
1004,1003008,133,47,80,0,4,52,9,90,RACA,8:45:05 AM,8/7/2015,,1004000,99,37,60,0,6,50,9,90,LMCA,8:45:06 AM,8/7/2015,
1005,1004008,135,48,81,0,4,52,9,90,RACA,8:45:06 AM,8/7/2015,,1005000,100,37,60,0,6,50,9,90,LMCA,8:45:07 AM,8/7/2015,
1006,1005008,135,48,83,0,4,52,9,90,RACA,8:45:07 AM,8/7/2015,,1006000,101,38,61,0,6,50,9,90,LMCA,8:45:08 AM,8/7/2015,
1007,1006008,136,48,83,0,4,52,9,90,RACA,8:45:08 AM,8/7/2015,,1007000,101,38,62,0,6,50,9,90,LMCA,8:45:09 AM,8/7/2015,
1008,1007008,138,49,83,0,4,52,9,90,RACA,8:45:09 AM,8/7/2015,,1008000,98,38,61,0,6,50,9,90,LMCA,8:45:10 AM,8/7/2015,
1009,1008008,138,48,83,0,4,52,9,90,RACA,8:45:10 AM,8/7/2015,,1009000,97,37,60,0,6,50,9,90,LMCA,8:45:11 AM,8/7/2015,
